no;source;target;module;weight;module_id
1677;async_registrasi;phoneNumberValidation;registrasi;6;26
1678;async_registrasi;nipValidation;registrasi;6;26
1679;async_registrasi;nibValidation;registrasi;6;26
1680;async_registrasi;npwpValidation;registrasi;6;26
1681;async_registrasi;API_PUBLIC_GLOBAL;registrasi;6;26
1682;async_registrasi;API_SERVER_GLOBAL;registrasi;6;26
1683;async_registrasi;useTranslation;registrasi;6;26
1684;async_registrasi;Select;registrasi;6;26
1685;async_registrasi;Swal;registrasi;6;26
1686;async_registrasi;ICCheckPrimary;registrasi;6;26
1687;async_registrasi;toast;registrasi;6;26
1688;async_registrasi;isMobile;registrasi;6;26
1689;async_registrasi;validationReference;registrasi;6;26
1690;async_registrasi;getCookie;registrasi;6;26
1691;async_registrasi;removeCookies;registrasi;6;26
1692;async_registrasi;setCookies;registrasi;6;26
1693;async_registrasi;axios;registrasi;6;26
1694;async_registrasi;generateSignatureKey;registrasi;6;26
1695;async_registrasi;verifyJWTToken;registrasi;6;26
1696;TrackRegistration;useEffect;registrasi;6;26
1697;TrackRegistration;useState;registrasi;6;26
1698;TrackRegistration;useRouter;registrasi;6;26
1699;TrackRegistration;Image;registrasi;6;26
1700;TrackRegistration;MainLayout;registrasi;6;26
1701;TrackRegistration;FloatingLabel;registrasi;6;26
1702;TrackRegistration;Form;registrasi;6;26
1703;TrackRegistration;Spinner;registrasi;6;26
1704;TrackRegistration;SearchCircleIcon;registrasi;6;26
1705;TrackRegistration;ICNotFound;registrasi;6;26
1706;TrackRegistration;Swal;registrasi;6;26
1707;TrackRegistration;toast;registrasi;6;26
1708;TrackRegistration;generateSignatureKey;registrasi;6;26
1709;TrackRegistration;getCookie;registrasi;6;26
1710;ServerManagement;useEffect;Interactions;3087;22
1711;ServerManagement;useState;Interactions;3087;22
1712;ServerManagement;useRef;Interactions;3087;22
1713;ServerManagement;useCallback;Interactions;3087;22
1714;ServerManagement;Image;Interactions;3087;22
1715;ServerManagement;MainLayout;Interactions;3087;22
1716;ServerManagement;ICUnauthorized;Interactions;3087;22
1717;ServerManagement;SaveAsIcon;Interactions;3087;22
1718;ServerManagement;BadgeCheckIcon;Interactions;3087;22
1719;ServerManagement;EyeOffIcon;Interactions;3087;22
1720;ServerManagement;ViewGridAddIcon;Interactions;3087;22
1721;ServerManagement;EyeIcon;Interactions;3087;22
1722;ServerManagement;PencilIcon;Interactions;3087;22
1723;ServerManagement;Formik;Interactions;3087;22
1724;ServerManagement;Swal;Interactions;3087;22
1725;ServerManagement;useDispatch;Interactions;3087;22
1726;ServerManagement;useSelector;Interactions;3087;22
1727;ServerManagement;fetchDataUser;Interactions;3087;22
1728;ServerManagement;axios;Interactions;3087;22
1729;ServerManagement;jwt;Interactions;3087;22
1730;ServerManagement;toast;Interactions;3087;22
1731;ServerManagement;FormSelects;Interactions;3087;22
1732;ServerManagement;doEncryptId;Interactions;3087;22
1733;ServerManagement;Loading;Interactions;3087;22
1734;ServerManagement;Router;Interactions;3087;22
1735;ServerManagement;Button;Interactions;3087;22
1736;ServerManagement;Modal;Interactions;3087;22
1737;ManageAccount;useEffect;Interactions;3087;22
1738;ManageAccount;useState;Interactions;3087;22
1739;ManageAccount;useRouter;Interactions;3087;22
1740;ManageAccount;Image;Interactions;3087;22
1741;ManageAccount;MainLayout;Interactions;3087;22
1742;ManageAccount;ICIntegrate;Interactions;3087;22
1743;ManageAccount;ICProfile;Interactions;3087;22
1744;ManageAccount;ICSecurity;Interactions;3087;22
1745;Interactions;Sequelize;Interactions;3087;22
1746;Interactions;db_sso;Interactions;3087;22
1747;Interactions;Interactions;Interactions;3087;22
1748;DeviceAuth;useEffect;clientcredential;170;15
1749;DeviceAuth;useState;clientcredential;170;15
1750;DeviceAuth;Cookies;clientcredential;170;15
1751;DeviceAuth;useRouter;clientcredential;170;15
1752;DeviceAuth;ArrowCircleRightIcon;clientcredential;170;15
1753;DeviceAuth;CheckCircleIcon;clientcredential;170;15
1754;DeviceAuth;ChevronLeftIcon;clientcredential;170;15
1755;DeviceAuth;XCircleIcon;clientcredential;170;15
1756;DeviceAuth;Image;clientcredential;170;15
1757;DeviceAuth;Accordion;clientcredential;170;15
1758;DeviceAuth;FloatingLabel;clientcredential;170;15
1759;DeviceAuth;Form;clientcredential;170;15
1760;DeviceAuth;ListGroup;clientcredential;170;15
1761;DeviceAuth;MainLayout;clientcredential;170;15
1762;DeviceAuth;Formik;clientcredential;170;15
1763;DeviceAuth;isMobile;clientcredential;170;15
1764;DeviceAuth;InformationCircleIcon;clientcredential;170;15
1765;DeviceAuth;useSelector;clientcredential;170;15
1766;DeviceAuth;useDispatch;clientcredential;170;15
1767;DeviceAuth;fetchDataUser;clientcredential;170;15
1768;async_grant;statusResponse;grant;4040;20
1769;async_grant;checkAuth;grant;4040;20
1770;async_grant;isEmptyArray;grant;4040;20
1771;async_grant;fetchLookupCollection;grant;4040;20
1772;checkExistingAuth;queryDbProdG2;authz;8356;8
1773;checkExistingAuth;table;authz;8356;8
1774;checkExistingAuth;tableScope;authz;8356;8
1775;checkExistingAuth;authz;authz;8356;8
1776;getRefScope;queryDbProdG2;authz;8356;8
1777;getRefScope;table;authz;8356;8
1778;getRefScope;tableScope;authz;8356;8
1779;getRefScope;authz;authz;8356;8
1780;checkTokenKongPlatform;queryDbKongPlatform;dbKongPlatform;76941;75
1781;checkTokenKongPlatform;table;dbKongPlatform;76941;75
1782;checkTokenKongPlatform;moment;dbKongPlatform;76941;75
1783;checkTokenKongPlatform;dbKongPlatform;dbKongPlatform;76941;75
1784;checkTokenKongPlatform;timenow;dbKongPlatform;76941;75
1785;checkTokenKongPlatform;time14days;dbKongPlatform;76941;75
1786;getConsumerCredentialsId;queryDbKongPlatform;dbKongPlatform;76941;75
1787;getConsumerCredentialsId;table;dbKongPlatform;76941;75
1788;getConsumerCredentialsId;moment;dbKongPlatform;76941;75
1789;getConsumerCredentialsId;dbKongPlatform;dbKongPlatform;76941;75
1790;getConsumerCredentialsId;timenow;dbKongPlatform;76941;75
1791;getConsumerCredentialsId;time14days;dbKongPlatform;76941;75
1792;getTokenKongPlatform;queryDbKongPlatform;dbKongPlatform;76941;75
1793;getTokenKongPlatform;table;dbKongPlatform;76941;75
1794;getTokenKongPlatform;moment;dbKongPlatform;76941;75
1795;getTokenKongPlatform;dbKongPlatform;dbKongPlatform;76941;75
1796;getTokenKongPlatform;timenow;dbKongPlatform;76941;75
1797;getTokenKongPlatform;time14days;dbKongPlatform;76941;75
1798;insertTokenKongPlatform;queryDbKongPlatform;dbKongPlatform;76941;75
1799;insertTokenKongPlatform;table;dbKongPlatform;76941;75
1800;insertTokenKongPlatform;moment;dbKongPlatform;76941;75
1801;insertTokenKongPlatform;dbKongPlatform;dbKongPlatform;76941;75
1802;insertTokenKongPlatform;timenow;dbKongPlatform;76941;75
1803;insertTokenKongPlatform;time14days;dbKongPlatform;76941;75
1804;updateTokenKongPlatform;queryDbKongPlatform;dbKongPlatform;76941;75
1805;updateTokenKongPlatform;table;dbKongPlatform;76941;75
1806;updateTokenKongPlatform;moment;dbKongPlatform;76941;75
1807;updateTokenKongPlatform;dbKongPlatform;dbKongPlatform;76941;75
1808;updateTokenKongPlatform;timenow;dbKongPlatform;76941;75
1809;updateTokenKongPlatform;time14days;dbKongPlatform;76941;75
1810;deleteTokenKongPlatform;queryDbKongPlatform;dbKongPlatform;76941;75
1811;deleteTokenKongPlatform;table;dbKongPlatform;76941;75
1812;deleteTokenKongPlatform;moment;dbKongPlatform;76941;75
1813;deleteTokenKongPlatform;dbKongPlatform;dbKongPlatform;76941;75
1814;deleteTokenKongPlatform;timenow;dbKongPlatform;76941;75
1815;deleteTokenKongPlatform;time14days;dbKongPlatform;76941;75
1816;oauth2_tokens;queryDbKongProdG2;dbKongProdG2;76941;70
1817;oauth2_tokens;table;dbKongProdG2;76941;70
1818;oauth2_tokens;moment;dbKongProdG2;76941;70
1819;oauth2_tokens;dbKongProdG2;dbKongProdG2;76941;70
1820;oauth2_tokens;timenow;dbKongProdG2;76941;70
1821;oauth2_tokens;time14days;dbKongProdG2;76941;70
1822;db_kongprod_g2;Pool;dbKongProdG2;76941;70
1823;db_kongprod_g2;dbConfig;dbKongProdG2;76941;70
1824;db_kongprod_g2;connectionString;dbKongProdG2;76941;70
1825;db_kongprod_g2;dbKongProdG2;dbKongProdG2;76941;70
1826;getGenerateNumber;queryDbProdG2;generateNumber;162;33
1827;getGenerateNumber;generateNumber;generateNumber;162;33
1828;getGenerateNumber;tableGenerate;generateNumber;162;33
1829;updateGenerateNumber;queryDbProdG2;generateNumber;162;33
1830;updateGenerateNumber;generateNumber;generateNumber;162;33
1831;updateGenerateNumber;tableGenerate;generateNumber;162;33
1832;getNotifPreferences_notifPrefences;queryDbProdG2;notifPrefences;49;60
1833;getNotifPreferences_notifPrefences;statusCode;notifPrefences;49;60
1834;getNotifPreferences_notifPrefences;table;notifPrefences;49;60
1835;getNotifPreferences_notifPrefences;organizations;notifPrefences;49;60
1836;getNotifPreferences_notifPrefences;users;notifPrefences;49;60
1837;getNotifPreferences_notifPrefences;notifPrefences;notifPrefences;49;60
1838;getNotifPreferences_notifPrefences;queryDbProdG2;notifPrefences;49;60
1839;getNotifPreferences_notifPrefences;statusCode;notifPrefences;49;60
1840;getNotifPreferences_notifPrefences;table;notifPrefences;49;60
1841;getNotifPreferences_notifPrefences;organizations;notifPrefences;49;60
1842;getNotifPreferences_notifPrefences;users;notifPrefences;49;60
1843;getNotifPreferences_notifPrefences;notifPrefences;notifPrefences;49;60
1844;updateNotifPreferences;queryDbProdG2;notifPrefences;49;60
1845;updateNotifPreferences;statusCode;notifPrefences;49;60
1846;updateNotifPreferences;table;notifPrefences;49;60
1847;updateNotifPreferences;organizations;notifPrefences;49;60
1848;updateNotifPreferences;users;notifPrefences;49;60
1849;updateNotifPreferences;notifPrefences;notifPrefences;49;60
1850;deleteNotifPreferences;queryDbProdG2;notifPrefences;49;60
1851;deleteNotifPreferences;statusCode;notifPrefences;49;60
1852;deleteNotifPreferences;table;notifPrefences;49;60
1853;deleteNotifPreferences;organizations;notifPrefences;49;60
1854;deleteNotifPreferences;users;notifPrefences;49;60
1855;deleteNotifPreferences;notifPrefences;notifPrefences;49;60
1856;updateKswpStatus;queryDbProdG2;organization;44;39
1857;updateKswpStatus;table;organization;44;39
1858;updateKswpStatus;table_ga;organization;44;39
1859;updateKswpStatus;tableUserRegist;organization;44;39
1860;updateKswpStatus;tableUsers;organization;44;39
1861;updateKswpStatus;organization;organization;44;39
1862;checkNpwpActive_organization;queryDbProdG2;organization;44;39
1863;checkNpwpActive_organization;table;organization;44;39
1864;checkNpwpActive_organization;table_ga;organization;44;39
1865;checkNpwpActive_organization;tableUserRegist;organization;44;39
1866;checkNpwpActive_organization;tableUsers;organization;44;39
1867;checkNpwpActive_organization;organization;organization;44;39
1868;checkNibActive;queryDbProdG2;organization;44;39
1869;checkNibActive;table;organization;44;39
1870;checkNibActive;table_ga;organization;44;39
1871;checkNibActive;tableUserRegist;organization;44;39
1872;checkNibActive;tableUsers;organization;44;39
1873;checkNibActive;organization;organization;44;39
1874;insertNewOrganization;queryDbProdG2;organization;44;39
1875;insertNewOrganization;table;organization;44;39
1876;insertNewOrganization;table_ga;organization;44;39
1877;insertNewOrganization;tableUserRegist;organization;44;39
1878;insertNewOrganization;tableUsers;organization;44;39
1879;insertNewOrganization;organization;organization;44;39
1880;getOrganizationGa;queryDbProdG2;organization;44;39
1881;getOrganizationGa;table;organization;44;39
1882;getOrganizationGa;table_ga;organization;44;39
1883;getOrganizationGa;tableUserRegist;organization;44;39
1884;getOrganizationGa;tableUsers;organization;44;39
1885;getOrganizationGa;organization;organization;44;39
1886;updateActivateOrg;queryDbProdG2;organization;44;39
1887;updateActivateOrg;table;organization;44;39
1888;updateActivateOrg;table_ga;organization;44;39
1889;updateActivateOrg;tableUserRegist;organization;44;39
1890;updateActivateOrg;tableUsers;organization;44;39
1891;updateActivateOrg;organization;organization;44;39
1892;checkOrgStatus;queryDbProdG2;organization;44;39
1893;checkOrgStatus;table;organization;44;39
1894;checkOrgStatus;table_ga;organization;44;39
1895;checkOrgStatus;tableUserRegist;organization;44;39
1896;checkOrgStatus;tableUsers;organization;44;39
1897;checkOrgStatus;organization;organization;44;39
1898;getRefUser;connection;refs;49;61
1899;getRefUser;tableJnsIdentitas;refs;49;61
1900;getRefUser;tableJnsNib;refs;49;61
1901;getRefUser;tableJnsNpwp;refs;49;61
1902;getRefUser;tableJnsType;refs;49;61
1903;getRefUser;tableJnsUserRegister;refs;49;61
1904;getRefUser;tableTujuanUserRegister;refs;49;61
1905;getRefUser;tableJnsUsaha;refs;49;61
1906;getRefUser;tableGa;refs;49;61
1907;getRefUser;tableOrganizationGa;refs;49;61
1908;getRefUser;tableLoginType;refs;49;61
1909;getRefUser;tablePengumuman;refs;49;61
1910;getRefUser;refs;refs;49;61
1911;getRefGaOrg_refs;connection;refs;49;61
1912;getRefGaOrg_refs;tableJnsIdentitas;refs;49;61
1913;getRefGaOrg_refs;tableJnsNib;refs;49;61
1914;getRefGaOrg_refs;tableJnsNpwp;refs;49;61
1915;getRefGaOrg_refs;tableJnsType;refs;49;61
1916;getRefGaOrg_refs;tableJnsUserRegister;refs;49;61
1917;getRefGaOrg_refs;tableTujuanUserRegister;refs;49;61
1918;getRefGaOrg_refs;tableJnsUsaha;refs;49;61
1919;getRefGaOrg_refs;tableGa;refs;49;61
1920;getRefGaOrg_refs;tableOrganizationGa;refs;49;61
1921;getRefGaOrg_refs;tableLoginType;refs;49;61
1922;getRefGaOrg_refs;tablePengumuman;refs;49;61
1923;getRefGaOrg_refs;refs;refs;49;61
1924;getKdLoginTypeRefFilter_refs;connection;refs;49;61
1925;getKdLoginTypeRefFilter_refs;tableJnsIdentitas;refs;49;61
1926;getKdLoginTypeRefFilter_refs;tableJnsNib;refs;49;61
1927;getKdLoginTypeRefFilter_refs;tableJnsNpwp;refs;49;61
1928;getKdLoginTypeRefFilter_refs;tableJnsType;refs;49;61
1929;getKdLoginTypeRefFilter_refs;tableJnsUserRegister;refs;49;61
1930;getKdLoginTypeRefFilter_refs;tableTujuanUserRegister;refs;49;61
1931;getKdLoginTypeRefFilter_refs;tableJnsUsaha;refs;49;61
1932;getKdLoginTypeRefFilter_refs;tableGa;refs;49;61
1933;getKdLoginTypeRefFilter_refs;tableOrganizationGa;refs;49;61
1934;getKdLoginTypeRefFilter_refs;tableLoginType;refs;49;61
1935;getKdLoginTypeRefFilter_refs;tablePengumuman;refs;49;61
1936;getKdLoginTypeRefFilter_refs;refs;refs;49;61
1937;getPengumuman;connection;refs;49;61
1938;getPengumuman;tableJnsIdentitas;refs;49;61
1939;getPengumuman;tableJnsNib;refs;49;61
1940;getPengumuman;tableJnsNpwp;refs;49;61
1941;getPengumuman;tableJnsType;refs;49;61
1942;getPengumuman;tableJnsUserRegister;refs;49;61
1943;getPengumuman;tableTujuanUserRegister;refs;49;61
1944;getPengumuman;tableJnsUsaha;refs;49;61
1945;getPengumuman;tableGa;refs;49;61
1946;getPengumuman;tableOrganizationGa;refs;49;61
1947;getPengumuman;tableLoginType;refs;49;61
1948;getPengumuman;tablePengumuman;refs;49;61
1949;getPengumuman;refs;refs;49;61
1950;getRecentNibHeader;queryDbProdG2;tregNibHeader;37;45
1951;getRecentNibHeader;table;tregNibHeader;37;45
1952;getRecentNibHeader;tregNibHeader;tregNibHeader;37;45
1953;getRecentNibHeaderBy9DigitNpwp;queryDbProdG2;tregNibHeader;37;45
1954;getRecentNibHeaderBy9DigitNpwp;table;tregNibHeader;37;45
1955;getRecentNibHeaderBy9DigitNpwp;tregNibHeader;tregNibHeader;37;45
1956;checkExistingSessionDBProd;queryDbProdG2;loginActivity;5150;51
1957;checkExistingSessionDBProd;statusCode;loginActivity;5150;51
1958;checkExistingSessionDBProd;table;loginActivity;5150;51
1959;checkExistingSessionDBProd;loginActivity;loginActivity;5150;51
1960;findExistingSessionDBProd;queryDbProdG2;loginActivity;5150;51
1961;findExistingSessionDBProd;statusCode;loginActivity;5150;51
1962;findExistingSessionDBProd;table;loginActivity;5150;51
1963;findExistingSessionDBProd;loginActivity;loginActivity;5150;51
1964;createSessionDBProd;queryDbProdG2;loginActivity;5150;51
1965;createSessionDBProd;statusCode;loginActivity;5150;51
1966;createSessionDBProd;table;loginActivity;5150;51
1967;createSessionDBProd;loginActivity;loginActivity;5150;51
1968;replaceTokenIdDBProd;queryDbProdG2;loginActivity;5150;51
1969;replaceTokenIdDBProd;statusCode;loginActivity;5150;51
1970;replaceTokenIdDBProd;table;loginActivity;5150;51
1971;replaceTokenIdDBProd;loginActivity;loginActivity;5150;51
1972;logoffAllMobileSessionDBProd;queryDbProdG2;loginActivity;5150;51
1973;logoffAllMobileSessionDBProd;statusCode;loginActivity;5150;51
1974;logoffAllMobileSessionDBProd;table;loginActivity;5150;51
1975;logoffAllMobileSessionDBProd;loginActivity;loginActivity;5150;51
1976;logoffOneMobileSessionDBProd;queryDbProdG2;loginActivity;5150;51
1977;logoffOneMobileSessionDBProd;statusCode;loginActivity;5150;51
1978;logoffOneMobileSessionDBProd;table;loginActivity;5150;51
1979;logoffOneMobileSessionDBProd;loginActivity;loginActivity;5150;51
1980;logoffSessionDBProd;queryDbProdG2;loginActivity;5150;51
1981;logoffSessionDBProd;statusCode;loginActivity;5150;51
1982;logoffSessionDBProd;table;loginActivity;5150;51
1983;logoffSessionDBProd;loginActivity;loginActivity;5150;51
1984;removeAllUserSession;queryDbProdG2;loginActivity;5150;51
1985;removeAllUserSession;statusCode;loginActivity;5150;51
1986;removeAllUserSession;table;loginActivity;5150;51
1987;removeAllUserSession;loginActivity;loginActivity;5150;51
1988;logonSessionDBProd;queryDbProdG2;loginActivity;5150;51
1989;logonSessionDBProd;statusCode;loginActivity;5150;51
1990;logonSessionDBProd;table;loginActivity;5150;51
1991;logonSessionDBProd;loginActivity;loginActivity;5150;51
1992;updateSessionDBProd;queryDbProdG2;loginActivity;5150;51
1993;updateSessionDBProd;statusCode;loginActivity;5150;51
1994;updateSessionDBProd;table;loginActivity;5150;51
1995;updateSessionDBProd;loginActivity;loginActivity;5150;51
1996;getActiveMobileSession;queryDbProdG2;loginActivity;5150;51
1997;getActiveMobileSession;statusCode;loginActivity;5150;51
1998;getActiveMobileSession;table;loginActivity;5150;51
1999;getActiveMobileSession;loginActivity;loginActivity;5150;51
2000;createTemporarySession;queryDbProdG2;temporarySession;142;64
2001;createTemporarySession;table;temporarySession;142;64
2002;createTemporarySession;temporarySession;temporarySession;142;64
2003;updateStateTemporarySession;queryDbProdG2;temporarySession;142;64
2004;updateStateTemporarySession;table;temporarySession;142;64
2005;updateStateTemporarySession;temporarySession;temporarySession;142;64
2006;checkReverifySession;queryDbProdG2;temporarySession;142;64
2007;checkReverifySession;table;temporarySession;142;64
2008;checkReverifySession;temporarySession;temporarySession;142;64
2009;checkToken;queryDbProdG2;temporarySession;142;64
2010;checkToken;table;temporarySession;142;64
2011;checkToken;temporarySession;temporarySession;142;64
2012;users_gen1;queryDbProdG2;usersGen1;44;40
2013;users_gen1;schema;usersGen1;44;40
2014;users_gen1;tbluser;usersGen1;44;40
2015;users_gen1;tblorganization;usersGen1;44;40
2016;users_gen1;usersGen1;usersGen1;44;40
2017;forgetPasswordEmail;templateEmail;templateEmail;10710;59
2018;forgetPasswordEmail;BaseUrl;templateEmail;10710;59
2019;forgetPasswordEmail;DashboardUrl;templateEmail;10710;59
2020;forgetPasswordEmail;CompanyName;templateEmail;10710;59
2021;forgetPasswordEmail;twitterIcon;templateEmail;10710;59
2022;forgetPasswordEmail;facebookIcon;templateEmail;10710;59
2023;forgetPasswordEmail;youtubeIcon;templateEmail;10710;59
2024;forgetPasswordEmail;instagramIcon;templateEmail;10710;59
2025;forgetPasswordEmail;playStoreIcon;templateEmail;10710;59
2026;forgetPasswordEmail;appStoreIcon;templateEmail;10710;59
2027;resetPassDueToRemoveMFA;templateEmail;templateEmail;10710;59
2028;resetPassDueToRemoveMFA;BaseUrl;templateEmail;10710;59
2029;resetPassDueToRemoveMFA;DashboardUrl;templateEmail;10710;59
2030;resetPassDueToRemoveMFA;CompanyName;templateEmail;10710;59
2031;resetPassDueToRemoveMFA;twitterIcon;templateEmail;10710;59
2032;resetPassDueToRemoveMFA;facebookIcon;templateEmail;10710;59
2033;resetPassDueToRemoveMFA;youtubeIcon;templateEmail;10710;59
2034;resetPassDueToRemoveMFA;instagramIcon;templateEmail;10710;59
2035;resetPassDueToRemoveMFA;playStoreIcon;templateEmail;10710;59
2036;resetPassDueToRemoveMFA;appStoreIcon;templateEmail;10710;59
2037;verificationEmail;templateEmail;templateEmail;10710;59
2038;verificationEmail;BaseUrl;templateEmail;10710;59
2039;verificationEmail;DashboardUrl;templateEmail;10710;59
2040;verificationEmail;CompanyName;templateEmail;10710;59
2041;verificationEmail;twitterIcon;templateEmail;10710;59
2042;verificationEmail;facebookIcon;templateEmail;10710;59
2043;verificationEmail;youtubeIcon;templateEmail;10710;59
2044;verificationEmail;instagramIcon;templateEmail;10710;59
2045;verificationEmail;playStoreIcon;templateEmail;10710;59
2046;verificationEmail;appStoreIcon;templateEmail;10710;59
2047;createdUserEmail;templateEmail;templateEmail;10710;59
2048;createdUserEmail;BaseUrl;templateEmail;10710;59
2049;createdUserEmail;DashboardUrl;templateEmail;10710;59
2050;createdUserEmail;CompanyName;templateEmail;10710;59
2051;createdUserEmail;twitterIcon;templateEmail;10710;59
2052;createdUserEmail;facebookIcon;templateEmail;10710;59
2053;createdUserEmail;youtubeIcon;templateEmail;10710;59
2054;createdUserEmail;instagramIcon;templateEmail;10710;59
2055;createdUserEmail;playStoreIcon;templateEmail;10710;59
2056;createdUserEmail;appStoreIcon;templateEmail;10710;59
2057;requestUserEmail;templateEmail;templateEmail;10710;59
2058;requestUserEmail;BaseUrl;templateEmail;10710;59
2059;requestUserEmail;DashboardUrl;templateEmail;10710;59
2060;requestUserEmail;CompanyName;templateEmail;10710;59
2061;requestUserEmail;twitterIcon;templateEmail;10710;59
2062;requestUserEmail;facebookIcon;templateEmail;10710;59
2063;requestUserEmail;youtubeIcon;templateEmail;10710;59
2064;requestUserEmail;instagramIcon;templateEmail;10710;59
2065;requestUserEmail;playStoreIcon;templateEmail;10710;59
2066;requestUserEmail;appStoreIcon;templateEmail;10710;59
2067;notifyForApprovalUser;templateEmail;templateEmail;10710;59
2068;notifyForApprovalUser;BaseUrl;templateEmail;10710;59
2069;notifyForApprovalUser;DashboardUrl;templateEmail;10710;59
2070;notifyForApprovalUser;CompanyName;templateEmail;10710;59
2071;notifyForApprovalUser;twitterIcon;templateEmail;10710;59
2072;notifyForApprovalUser;facebookIcon;templateEmail;10710;59
2073;notifyForApprovalUser;youtubeIcon;templateEmail;10710;59
2074;notifyForApprovalUser;instagramIcon;templateEmail;10710;59
2075;notifyForApprovalUser;playStoreIcon;templateEmail;10710;59
2076;notifyForApprovalUser;appStoreIcon;templateEmail;10710;59
2077;verificationMpp;templateEmail;templateEmail;10710;59
2078;verificationMpp;BaseUrl;templateEmail;10710;59
2079;verificationMpp;DashboardUrl;templateEmail;10710;59
2080;verificationMpp;CompanyName;templateEmail;10710;59
2081;verificationMpp;twitterIcon;templateEmail;10710;59
2082;verificationMpp;facebookIcon;templateEmail;10710;59
2083;verificationMpp;youtubeIcon;templateEmail;10710;59
2084;verificationMpp;instagramIcon;templateEmail;10710;59
2085;verificationMpp;playStoreIcon;templateEmail;10710;59
2086;verificationMpp;appStoreIcon;templateEmail;10710;59
2087;RejectionRegistrationEmail;templateEmail;templateEmail;10710;59
2088;RejectionRegistrationEmail;BaseUrl;templateEmail;10710;59
2089;RejectionRegistrationEmail;DashboardUrl;templateEmail;10710;59
2090;RejectionRegistrationEmail;CompanyName;templateEmail;10710;59
2091;RejectionRegistrationEmail;twitterIcon;templateEmail;10710;59
2092;RejectionRegistrationEmail;facebookIcon;templateEmail;10710;59
2093;RejectionRegistrationEmail;youtubeIcon;templateEmail;10710;59
2094;RejectionRegistrationEmail;instagramIcon;templateEmail;10710;59
2095;RejectionRegistrationEmail;playStoreIcon;templateEmail;10710;59
2096;RejectionRegistrationEmail;appStoreIcon;templateEmail;10710;59
2097;isEmpty;formidable;validator;54;67
2098;isEmpty;validator;validator;54;67
2099;isEmptyArray;formidable;validator;54;67
2100;isEmptyArray;validator;validator;54;67
2101;checkFileSize;formidable;validator;54;67
2102;checkFileSize;validator;validator;54;67
2103;checkFileType;formidable;validator;54;67
2104;checkFileType;validator;validator;54;67
2105;ValidateEmail;formidable;validator;54;67
2106;ValidateEmail;validator;validator;54;67
2107;isJsonWebToken;formidable;validator;54;67
2108;isJsonWebToken;validator;validator;54;67
2109;isNumber;formidable;validator;54;67
2110;isNumber;validator;validator;54;67
2111;validationSchema;validationReference;validationSchema;8356;10
2112;validationSchema;init;validationSchema;8356;10
2113;base64url-arraybuffer;chars;base64url;162;36
2114;base64url-arraybuffer;lookup;base64url;162;36
2115;base64url-arraybuffer;encode;base64url;162;36
2116;base64url-arraybuffer;bytes;base64url;162;36
2117;base64url-arraybuffer;decode;base64url;162;36
2118;base64url-arraybuffer;bufferLength;base64url;162;36
2119;base64url-arraybuffer;methods;base64url;162;36
2120;queryDbProdG2;db_prod_g2;connection;76941;68
2121;queryDbProdG2;db_kongprod_g2;connection;76941;68
2122;queryDbProdG2;db_kongplatform_g2;connection;76941;68
2123;queryDbProdG2;connection;connection;76941;68
2124;queryDbKongProdG2;db_prod_g2;connection;76941;68
2125;queryDbKongProdG2;db_kongprod_g2;connection;76941;68
2126;queryDbKongProdG2;db_kongplatform_g2;connection;76941;68
2127;queryDbKongProdG2;connection;connection;76941;68
2128;queryDbKongPlatform;db_prod_g2;connection;76941;68
2129;queryDbKongPlatform;db_kongprod_g2;connection;76941;68
2130;queryDbKongPlatform;db_kongplatform_g2;connection;76941;68
2131;queryDbKongPlatform;connection;connection;76941;68
2132;db_kongplatform_g2;Pool;dbKongPlatformG2;76941;69
2133;db_kongplatform_g2;dbConfig;dbKongPlatformG2;76941;69
2134;db_kongplatform_g2;connectionString;dbKongPlatformG2;76941;69
2135;db_kongplatform_g2;dbKongPlatformG2;dbKongPlatformG2;76941;69
2136;connect;MongoClient;mongodb;76941;76
2137;connect;mongodb;mongodb;76941;76
2138;connect;urlMongo;mongodb;76941;76
2139;connect;client;mongodb;76941;76
2140;fetchCollection;MongoClient;mongodb;76941;76
2141;fetchCollection;mongodb;mongodb;76941;76
2142;fetchCollection;urlMongo;mongodb;76941;76
2143;fetchCollection;client;mongodb;76941;76
2144;deleteOne;MongoClient;mongodb;76941;76
2145;deleteOne;mongodb;mongodb;76941;76
2146;deleteOne;urlMongo;mongodb;76941;76
2147;deleteOne;client;mongodb;76941;76
2148;fetchLookupCollection;MongoClient;mongodb;76941;76
2149;fetchLookupCollection;mongodb;mongodb;76941;76
2150;fetchLookupCollection;urlMongo;mongodb;76941;76
2151;fetchLookupCollection;client;mongodb;76941;76
2152;insertDataToCollection;MongoClient;mongodb;76941;76
2153;insertDataToCollection;mongodb;mongodb;76941;76
2154;insertDataToCollection;urlMongo;mongodb;76941;76
2155;insertDataToCollection;client;mongodb;76941;76
2156;updateDataToCollection;MongoClient;mongodb;76941;76
2157;updateDataToCollection;mongodb;mongodb;76941;76
2158;updateDataToCollection;urlMongo;mongodb;76941;76
2159;updateDataToCollection;client;mongodb;76941;76
2160;db_prod_g2;Pool;dbProdG2;76941;71
2161;db_prod_g2;dbConfig;dbProdG2;76941;71
2162;db_prod_g2;connectionString;dbProdG2;76941;71
2163;db_prod_g2;dbProdG2;dbProdG2;76941;71
2164;dbEnvs;Sequelize;dbConfigs;76941;72
